time,volume,13.573,14.548,15.548,16.697,17.897,19.172,20.547,22.022,23.597,25.271,27.121,29.021,31.145,33.345,35.77,38.344,41.094,44.044,47.193,50.543,54.167,58.091,62.241,66.74,71.565,76.689,82.188,88.087,94.386,101.235,108.236,115.983
2015-07-31T12:00:00Z,2170.57852,0,2052,9616,16321,20414,26747,32360,37429,38837,38316,37495,30976,29077,21020,16714,11763,7995,5887,4157,3073,2428,2003,1379,916,628,413,241,145,82,1,0,0
2015-07-31T13:00:00Z,2194.107888,0,2980,12577,20885,25294,30883,35975,39847,40302,38018,34510,27557,24745,16808,12509,8735,5865,4364,3240,2567,2185,1816,1289,807,626,387,259,131,77,2,0,0
2015-07-31T14:00:00Z,2220.931389,0,3529,14172,23160,27521,32759,37521,40923,40186,38054,33975,26332,23589,15639,11677,7929,5552,4034,3133,2552,2067,1628,1331,844,542,386,219,143,84,2,0,0
2015-07-31T15:00:00Z,2211.269169,0,4211,15667,25020,28710,33845,38109,40963,39722,37488,32906,25217,21588,14227,10581,7189,4875,3672,2757,2438,2076,1652,1201,813,543,386,236,149,97,0,0,0
2015-07-31T16:00:00Z,2165.18218,0,4261,15722,24798,28677,32941,36662,39186,38242,35601,31703,24165,20919,13742,9917,6743,4532,3413,2734,2325,1936,1690,1284,866,601,363,222,149,66,1,0,0
2015-07-31T17:00:00Z,2186.971757,0,3681,14359,22673,26207,30982,34522,37740,36640,34655,32060,25777,23188,16177,12363,8422,5439,3890,2981,2389,1973,1628,1179,861,553,379,214,118,75,1,0,0
2015-07-31T18:00:00Z,1913.865278,0,2495,10622,17100,20240,24262,27741,30353,30229,29420,27971,23733,22945,17464,14884,10812,7094,4919,3341,2565,1892,1485,1188,750,543,319,188,121,77,1,0,0
2015-07-31T19:00:00Z,2095.225853,0,2099,9747,16016,18925,23226,27472,30377,30616,30447,29540,26112,26603,21713,19824,16210,12184,8552,5416,3623,2428,1830,1316,911,580,390,216,118,77,1,0,0
2015-07-31T20:00:00Z,2051.080255,0,1844,8221,13635,16001,19956,24154,27245,28292,28010,27818,24868,26573,22553,21772,19307,15825,12851,8660,5331,3269,2084,1471,938,572,362,232,149,64,0,0,0
2015-07-31T21:00:00Z,2000.317449,0,1553,7351,11748,14087,17718,21351,24980,26126,26110,25865,22959,24902,21484,21560,20153,17967,15494,11383,7326,4168,2523,1517,984,601,396,227,131,68,4,0,0
